Date,AAPL,CAT,GLD,JNJ,JPM,PG,UNG,USO,XOM
2019-10-08,53.88092041015625,102.88456726074219,141.9199981689453,109.3755874633789,93.86121368408203,101.97920227050781,78.4800033569336,87.12000274658203,49.21698760986328
2019-10-09,54.512420654296875,104.1666030883789,142.0500030517578,107.20201110839844,94.54114532470703,102.86466217041016,76.68000030517578,87.91999816894531,49.76301574707031
2019-10-10,55.24714660644531,107.00102996826172,140.80999755859375,107.06928253173828,95.86737060546875,102.83094787597656,75.5199966430664,89.5199966430664,50.36070251464844
2019-10-11,56.716644287109375,111.98085021972656,140.02999877929688,108.95249938964844,97.48741912841797,102.11412811279297,76.12000274658203,91.36000061035156,50.89937210083008
2019-10-14,56.6349983215332,111.96342468261719,140.58999633789062,108.44644165039062,97.74760437011719,101.23712921142578,78.27999877929688,89.44000244140625,51.04695129394531
2019-10-15,56.5029411315918,114.27452850341797,139.61000061035156,110.20515441894531,100.69390106201172,98.83370971679688,80.12000274658203,88.4800033569336,51.22403335571289
2019-10-16,56.274837493896484,113.54194641113281,140.41000366210938,112.13817596435547,100.45887756347656,99.11199951171875,78.55999755859375,89.12000274658203,50.345951080322266
2019-10-17,56.49333572387695,115.18156433105469,140.61000061035156,112.96782684326172,101.0212631225586,98.9813232421875,79.44000244140625,90.23999786376953,50.279537200927734
2019-10-18,56.76466369628906,114.8915023803711,140.4600067138672,105.94100952148438,101.1975326538086,99.69420623779297,80.27999877929688,89.76000213623047,49.888458251953125
2019-10-21,57.74910354614258,116.22755432128906,139.7899932861328,106.20647430419922,103.70733642578125,101.06057739257812,77.63999938964844,89.68000030517578,50.72227096557617
2019-10-22,57.61705017089844,117.5108642578125,140.1999969482422,107.18541717529297,104.74818420410156,103.69146728515625,77.4800033569336,90.72000122070312,50.980533599853516
2019-10-23,58.39020919799805,118.96116638183594,140.52999877929688,107.76614379882812,105.02519226074219,104.38737487792969,76.91999816894531,93.19999694824219,51.467533111572266
2019-10-24,58.48625946044922,117.65149688720703,141.52999877929688,105.77509307861328,104.94962310791016,105.90654754638672,78.0,93.83999633789062,50.980533599853516
2019-10-25,59.20659255981445,122.81989288330078,141.86000061035156,106.48027801513672,105.7890396118164,104.59955596923828,77.91999816894531,94.63999938964844,51.098602294921875
2019-10-28,59.79965591430664,123.10995483398438,140.63999938964844,107.1688232421875,106.19193267822266,104.79474639892578,81.04000091552734,93.19999694824219,50.648494720458984
2019-10-29,58.4166145324707,124.22627258300781,140.25,107.11905670166016,106.12480926513672,104.89659118652344,82.95999908447266,92.63999938964844,50.50090408325195
2019-10-30,58.409423828125,123.35606384277344,141.02000427246094,110.20515441894531,105.53722381591797,106.0338134765625,85.0,91.76000213623047,49.96963119506836
2019-10-31,59.730018615722656,121.12348175048828,142.42999267578125,109.54151153564453,104.85729217529297,105.66890716552734,83.23999786376953,90.4000015258789,49.85894775390625
2019-11-01,61.42522048950195,127.00383758544922,142.55999755859375,108.8446273803711,107.27474975585938,105.1257553100586,85.4000015258789,93.5199966430664,51.35685348510742
2019-11-04,61.828590393066406,129.13975524902344,142.14999389648438,108.03990936279297,108.13095092773438,101.05207824707031,89.08000183105469,94.4800033569336,52.884281158447266
2019-11-05,61.7397575378418,128.6563262939453,139.85000610351562,108.19754028320312,108.3659896850586,100.9078140258789,90.76000213623047,95.44000244140625,53.93207931518555
2019-11-06,61.76616668701172,127.88282012939453,140.4499969482422,108.64555358886719,108.53386688232422,102.1129379272461,89.4000015258789,94.4800033569336,52.75145721435547
2019-11-07,62.47902297973633,129.2188262939453,138.27000427246094,109.03544616699219,109.12142181396484,101.51888275146484,88.19999694824219,95.04000091552734,53.87305450439453
2019-11-08,62.650028228759766,130.2296905517578,137.38999938964844,110.33792114257812,109.44041442871094,101.5867691040039,88.19999694824219,95.91999816894531,52.84996032714844
2019-11-11,63.14614486694336,130.08901977539062,137.05999755859375,109.4917221069336,109.05429077148438,101.27276611328125,83.31999969482422,95.12000274658203,52.528831481933594
2019-11-12,63.08832931518555,128.6299285888672,137.42999267578125,108.96912384033203,108.41634368896484,101.2218246459961,82.91999816894531,94.95999908447266,51.80445861816406
2019-11-13,63.69282150268555,127.00383758544922,137.97999572753906,108.90271759033203,107.84555053710938,102.39298248291016,84.23999786376953,95.68000030517578,51.378787994384766
2019-11-14,63.25209045410156,126.08089447021484,138.55999755859375,108.64555358886719,107.9462890625,102.26569366455078,83.31999969482422,95.27999877929688,51.15474319458008
2019-11-15,64.0035171508789,127.72461700439453,138.2100067138672,111.9473876953125,108.7269058227539,102.29964447021484,84.12000274658203,96.63999938964844,51.67002487182617
2019-11-18,64.32621765136719,126.2127456665039,138.6199951171875,111.85614013671875,109.64186096191406,103.44536590576172,80.4000015258789,95.19999694824219,51.169681549072266
2019-11-19,64.13114929199219,125.8523178100586,138.69000244140625,111.84782409667969,109.60830688476562,103.0464859008789,79.0,92.55999755859375,50.64693832397461
2019-11-20,63.384559631347656,124.39327239990234,138.75999450683594,112.77698516845703,108.81086730957031,103.78484344482422,80.23999786376953,95.19999694824219,50.80375289916992
2019-11-21,63.100372314453125,126.01055908203125,138.0,113.19180297851562,109.06267547607422,102.12989807128906,80.72000122070312,97.5999984741211,52.02847671508789
2019-11-22,63.04499816894531,126.4676284790039,137.74000549316406,114.54408264160156,109.78453826904297,102.08749389648438,82.91999816894531,96.87999725341797,51.80445861816406
2019-11-25,64.15039825439453,128.7002410888672,137.0800018310547,114.59418487548828,110.37212371826172,102.27420043945312,79.31999969482422,96.87999725341797,51.460933685302734
2019-11-26,63.64947509765625,128.41015625,137.74000549316406,114.58578491210938,110.52320861816406,103.75936889648438,77.76000213623047,97.5199966430664,51.333980560302734
2019-11-27,64.5044174194336,128.05857849121094,137.00999450683594,115.0703353881836,110.8505630493164,103.33504486083984,76.80000305175781,97.12000274658203,51.304100036621094
2019-11-29,64.3623275756836,127.21477508544922,137.86000061035156,114.8531494140625,110.5987548828125,103.58964538574219,71.31999969482422,92.95999908447266,50.87843704223633
2019-12-02,63.6181640625,125.65899658203125,137.7899932861328,114.74457550048828,110.35533905029297,104.1497573852539,71.83999633789062,93.36000061035156,51.094993591308594
2019-12-03,62.48384475708008,123.10995483398438,139.11000061035156,114.57749938964844,108.93675994873047,104.3449478149414,74.72000122070312,94.08000183105469,50.691741943359375
2019-12-04,63.03535079956055,123.16267395019531,138.9199981689453,116.43196105957031,111.08561706542969,105.68588256835938,74.04000091552734,97.5199966430664,51.26676559448242
2019-12-05,63.96017074584961,123.98014831542969,139.0,116.58232116699219,111.68997955322266,105.76225280761719,74.08000183105469,97.5199966430664,51.08753967285156
2019-12-06,65.19561004638672,125.44806671142578,137.6199951171875,117.26731872558594,113.35200500488281,105.39732360839844,72.12000274658203,98.55999755859375,51.90901565551758
2019-12-09,64.28285217285156,125.54475402832031,137.5800018310547,117.3675537109375,112.82316589355469,105.97442626953125,69.19999694824219,98.63999938964844,52.02102279663086
2019-12-10,64.65855407714844,125.57988739013672,137.97000122070312,116.94155883789062,112.89871978759766,105.46521759033203,69.4800033569336,99.12000274658203,51.57295227050781
2019-12-11,65.2100830078125,126.57312774658203,138.9199981689453,117.7685317993164,112.63008880615234,105.79619598388672,68.87999725341797,98.4000015258789,51.498268127441406
2019-12-12,65.37622833251953,129.01666259765625,138.42999267578125,118.06925201416016,115.85335540771484,105.71981811523438,71.68000030517578,98.95999908447266,52.528831481933594
2019-12-13,66.26492309570312,127.91795349121094,139.0500030517578,118.1026840209961,114.83772277832031,106.4836196899414,70.72000122070312,99.91999816894531,51.69990158081055
2019-12-16,67.39922332763672,127.76856231689453,139.0399932861328,118.4451675415039,115.2825927734375,106.56001281738281,72.12000274658203,100.72000122070312,52.27491760253906
2019-12-17,67.53167724609375,128.6563262939453,139.00999450683594,119.92374420166016,115.9876937866211,106.34783172607422,71.16000366210938,101.76000213623047,52.03594970703125
2019-12-18,67.37031555175781,129.31556701660156,139.02000427246094,119.61466979980469,115.87017059326172,105.24456787109375,70.12000274658203,101.91999816894531,52.17784881591797
2019-12-19,67.437744140625,127.46967315673828,139.3800048828125,121.41907501220703,115.29100036621094,106.01686096191406,70.4000015258789,102.23999786376953,51.81938934326172
2019-12-20,67.29808807373047,129.7111053466797,139.52000427246094,122.01211547851562,115.19866943359375,106.39029693603516,71.36000061035156,101.04000091552734,52.23011779785156
2019-12-23,68.39627838134766,130.528564453125,139.9499969482422,122.32957458496094,115.16509246826172,105.99988555908203,68.68000030517578,101.5999984741211,52.49148941040039
2019-12-24,68.4612808227539,129.63198852539062,141.27000427246094,121.90353393554688,115.48405456542969,106.27146911621094,68.08000183105469,102.16000366210938,52.289859771728516
2019-12-26,69.8196029663086,130.2824249267578,142.3800048828125,121.81999206542969,116.7095718383789,106.27146911621094,69.95999908447266,103.12000274658203,52.37200927734375
